OBS,DATE,TIME,ID,ACTION,M,F,SAM,JV
JC,02/05/2019,09:00:00,,NA,0,0,0,0
JC,02/05/2019,09:10:00,,NA,0,0,0,0
JC,02/05/2019,09:20:00,5EE1,CF,0,0,0,0
JC,02/05/2019,09:30:00,2Q9,CF,0,0,0,0
JC,02/05/2019,09:40:00,,NA,0,0,0,0
JC,02/05/2019,09:50:00,,NA,0,0,0,0
JC,02/05/2019,10:00:04,,NA,0,0,0,0
JC,02/05/2019,10:10:04,,NA,0,0,0,0
JC,02/05/2019,10:20:00,,NA,0,0,0,0
JC,02/05/2019,10:30:00,,NA,0,0,0,0
JC,02/05/2019,10:40:00,9N9,T,0,0,0,0
JC,02/05/2019,10:40:00,,NA,0,0,0,0
JC,02/05/2019,10:50:00,5G2,CF,0,0,0,0
JC,02/05/2019,10:50:00,6H9,T,0,0,0,0
JC,02/05/2019,11:00:00,7H9,F,0,0,0,0
JC,02/05/2019,12:40:00,,NA,0,0,0,0
JC,02/05/2019,12:50:00,,NA,0,0,0,0
JC,02/05/2019,13:00:00,,NA,0,0,0,0
JC,02/05/2019,13:10:00,,NA,0,0,0,0
JC,02/05/2019,13:20:00,,NA,0,0,0,0
JC,02/05/2019,13:30:15,,NA,0,0,0,0
JC,02/05/2019,13:40:00,,NA,0,0,0,0
JC,02/05/2019,13:50:00,25L,S,1,0,0,0
JC,02/05/2019,13:50:00,,NA,0,0,0,0
JC,02/05/2019,14:00:00,4I8,R,0,1,0,1
SE,02/05/2019,07:30:00,9M5,F,0,0,0,0
SE,02/05/2019,07:40:00,,NA,0,0,0,0
SE,02/05/2019,07:50:00,,NA,0,0,0,0
SE,02/05/2019,08:00:00,,NA,0,0,0,0
SE,02/05/2019,08:10:00,84EE,T,0,0,0,0
SE,02/05/2019,08:20:00,7K4,NA,0,0,0,0
SE,02/05/2019,08:20:00,8V2,NA,0,0,0,0
SE,02/05/2019,08:30:00,84EE,F,0,0,0,0
SE,02/05/2019,08:30:00,4U6,F,0,0,0,0
SE,02/05/2019,08:30:00,6B8,CF,0,0,0,0
SE,02/05/2019,08:30:00,3U3,CF,0,2,0,0
SE,02/05/2019,08:40:00,8K1,F,0,0,0,0
SE,02/05/2019,08:40:00,,NA,0,0,0,0
SE,02/05/2019,08:50:00,7S9,F,0,0,0,0
SE,02/05/2019,08:50:00,,NA,0,0,0,0
SE,02/05/2019,09:00:00,,NA,0,0,0,0
SE,02/05/2019,09:10:00,,NA,0,0,0,0
SE,02/05/2019,09:20:00,,NA,0,0,0,0
SE,02/05/2019,09:30:00,,NA,0,0,0,0
SE,02/05/2019,09:40:00,,NA,0,0,0,0
SE,02/05/2019,09:50:00,33T,NA,0,0,0,0
SE,02/05/2019,09:50:00,,NA,0,0,0,0
SE,02/05/2019,10:00:00,,NA,0,0,0,0
SE,02/05/2019,10:10:00,,NA,0,0,0,0
SE,02/05/2019,10:20:00,,NA,0,0,0,0
SE,02/05/2019,10:30:00,1R8,R,0,0,0,0
SE,02/05/2019,10:40:00,,NA,0,0,0,0
SE,02/05/2019,10:50:00,,NA,0,0,0,0
SE,02/05/2019,11:00:00,61R,CF,0,1,0,1
SE,02/05/2019,11:00:00,6B8,F,0,0,0,0
SE,02/05/2019,11:00:00,,NA,0,0,0,0
SE,02/05/2019,12:40:00,,NA,0,0,0,0
SE,02/05/2019,12:50:00,84EE,T,0,0,0,0
SE,02/05/2019,13:00:00,6W3,R,0,0,0,0
SE,02/05/2019,13:10:00,,NA,0,0,0,0
SE,02/05/2019,13:20:00,8V8,R,1,1,0,0
SE,02/05/2019,13:20:00,,NA,0,0,0,0
SE,02/05/2019,13:30:00,3U6,R,0,0,0,0
SE,02/05/2019,13:40:00,,NA,0,0,0,0
SE,02/05/2019,13:50:00,,NA,0,0,0,0
SE,02/05/2019,14:00:00,8K1,R,0,0,0,0
SE,02/05/2019,14:00:00,6W3,F,0,0,0,0
JC,06/05/2019,07:30:04,,NA,0,0,0,0
JC,06/05/2019,07:40:00,5B2,R,0,0,0,0
JC,06/05/2019,07:50:00,4U2,T,0,0,0,0
JC,06/05/2019,08:00:00,,NA,0,0,0,0
JC,06/05/2019,08:10:00,,NA,0,0,0,0
JC,06/05/2019,08:20:00,88T,T,0,0,0,0
JC,06/05/2019,08:21:47,,NA,0,0,0,0
JC,06/05/2019,08:30:00,4S4,CF,0,0,0,0
JC,06/05/2019,08:30:00,7U9,CF,0,0,0,1
JC,06/05/2019,08:40:00,6Q1,CF,0,0,0,0
JC,06/05/2019,08:40:00,,NA,0,0,0,0
JC,06/05/2019,08:50:00,,NA,0,0,0,0
JC,06/05/2019,09:00:00,3K4,CF,0,0,0,0
JC,06/05/2019,09:00:00,,NA,0,0,0,0
JC,06/05/2019,09:10:00,7D2,CF,0,0,0,0
JC,06/05/2019,09:10:00,5R1,T,0,0,0,0
JC,06/05/2019,09:20:00,,NA,0,0,0,0
JC,06/05/2019,09:30:00,9C8,T,0,0,0,0
JC,06/05/2019,09:30:00,,NA,0,0,0,0
JC,06/05/2019,09:40:09,5B2,R,0,0,0,0
JC,06/05/2019,09:50:00,,NA,0,0,0,0
JC,06/05/2019,10:00:00,,NA,0,0,0,0
JC,06/05/2019,10:10:00,,NA,0,0,0,0
JC,06/05/2019,10:20:00,,NA,0,0,0,0
JC,06/05/2019,10:30:00,,NA,0,0,0,0
JC,06/05/2019,10:50:00,,NA,0,0,0,0
JC,06/05/2019,12:10:00,,NA,0,0,0,0
JC,06/05/2019,12:20:00,,NA,0,0,0,0
JC,06/05/2019,12:30:00,,NA,0,0,0,0
JC,06/05/2019,12:40:00,,NA,0,0,0,0
JC,06/05/2019,12:50:00,,NA,0,0,0,0
JC,06/05/2019,13:10:00,,NA,0,0,0,0
JC,06/05/2019,13:00:00,,NA,0,0,0,0
JC,06/05/2019,13:10:00,,NA,0,0,0,0
JC,06/05/2019,13:20:00,,NA,0,0,0,0
JC,06/05/2019,13:30:00,,NA,0,0,0,0
JC,06/05/2019,13:40:00,,NA,0,0,0,0
JC,06/05/2019,13:50:00,,NA,0,0,0,0
JC,06/05/2019,14:00:00,,NA,0,0,0,0
SE,06/05/2019,07:30:00,,NA,0,0,0,0
SE,06/05/2019,07:40:00,32Z,R,0,0,1,0
SE,06/05/2019,07:40:00,,NA,0,0,0,0
SE,06/05/2019,07:50:00,33T,CF,0,0,0,0
SE,06/05/2019,07:50:00,5K8,CF,0,0,0,0
SE,06/05/2019,07:50:00,8A7,CF,0,0,0,0
SE,06/05/2019,07:50:00,,NA,0,0,0,0
SE,06/05/2019,08:00:00,3U6,CF,0,0,0,0
SE,06/05/2019,08:00:00,81O,CF,0,0,0,0
SE,06/05/2019,08:00:00,2K6,CF,0,0,0,0
SE,06/05/2019,08:00:00,5U1,CF,0,0,0,0
SE,06/05/2019,08:10:00,4U9,CF,0,0,0,0
SE,06/05/2019,08:10:00,,NA,0,0,0,0
SE,06/05/2019,08:20:00,04T,CF,0,0,0,0
SE,06/05/2019,08:20:00,,NA,0,0,0,0
SE,06/05/2019,08:30:00,,NA,0,0,0,0
SE,06/05/2019,08:40:00,,NA,0,0,0,0
SE,06/05/2019,08:50:00,,NA,0,0,0,0
SE,06/05/2019,09:00:00,,NA,0,0,0,0
SE,06/05/2019,09:10:00,,NA,0,0,0,0
SE,06/05/2019,09:20:00,,NA,0,0,0,0
SE,06/05/2019,09:30:00,,NA,0,0,0,0
SE,06/05/2019,09:40:00,93R,R,0,0,0,0
SE,06/05/2019,09:40:00,,NA,0,0,0,0
SE,06/05/2019,09:50:00,3M8,F,0,0,0,0
SE,06/05/2019,10:00:00,,NA,0,0,0,0
SE,06/05/2019,10:10:00,1U9,T,0,0,0,0
SE,06/05/2019,10:10:00,7P0,CF,0,0,0,0
SE,06/05/2019,10:10:00,6W7,CF,0,0,0,0
SE,06/05/2019,10:10:00,,NA,0,0,0,0
SE,06/05/2019,10:20:00,7V9,R,0,0,0,0
SE,06/05/2019,10:20:00,,NA,0,0,0,0
SE,06/05/2019,10:30:00,3P6,F,0,0,0,0
SE,06/05/2019,10:30:00,,NA,0,0,0,0
SE,06/05/2019,10:40:00,8K1,NA,0,0,0,0
SE,06/05/2019,10:40:00,12O,R,0,0,0,0
SE,06/05/2019,10:50:00,8V5,R,0,0,0,0
SE,06/05/2019,10:50:00,,NA,0,0,0,0
SE,06/05/2019,11:00:00,8U5,CF,0,0,0,0
SE,06/05/2019,11:00:00,,NA,0,0,0,0
SE,06/05/2019,12:20:00,8U5,R,0,0,0,0
SE,06/05/2019,12:20:00,,NA,0,0,0,0
SE,06/05/2019,12:30:00,,NA,0,0,0,0
SE,06/05/2019,12:40:00,,NA,0,0,0,0
SE,06/05/2019,12:50:00,0H8,T,0,0,0,0
SE,06/05/2019,12:50:00,,NA,0,0,0,0
SE,06/05/2019,13:00:00,,NA,0,0,0,0
SE,06/05/2019,13:10:00,,NA,0,0,0,0
SE,06/05/2019,13:20:00,,NA,0,0,0,0
SE,06/05/2019,13:30:00,5U1,R,0,1,No Value,1
SE,06/05/2019,13:40:00,,NA,0,0,0,0
SE,06/05/2019,13:50:00,1R8,T,0,0,0,0
SE,06/05/2019,13:50:00,,NA,0,0,0,0
SE,06/05/2019,14:00:00,8V5,R,0,0,0,0
SE,06/05/2019,14:00:00,8V7,F,0,0,0,0
JC,07/05/2019,08:00:00,,NA,0,0,0,0
JC,07/05/2019,08:10:00,,NA,0,0,0,0
JC,07/05/2019,08:20:00,5D1,S,1,0,0,0
JC,07/05/2019,08:30:00,7G9,T,0,0,0,0
JC,07/05/2019,08:40:00,88T,CF,0,0,0,0
JC,07/05/2019,08:40:00,,NA,0,0,0,0
JC,07/05/2019,08:50:00,1M1,T,0,0,0,0
JC,07/05/2019,08:50:00,3M9,CF,0,0,0,0
JC,07/05/2019,08:50:00,,NA,0,0,0,0
JC,07/05/2019,09:00:00,7U9,CF,0,0,0,0
JC,07/05/2019,09:00:00,,NA,0,0,0,0
JC,07/05/2019,09:10:00,3K4,CF,0,0,0,0
JC,07/05/2019,09:10:00,1T4,CF,0,0,0,0
JC,07/05/2019,09:20:13,,NA,0,0,0,0
JC,07/05/2019,09:30:00,5G2,R,0,0,0,0
JC,07/05/2019,09:40:00,7G9,CF,0,0,0,0
JC,07/05/2019,09:40:00,25L,F,0,0,0,1
JC,07/05/2019,09:40:00,,NA,0,0,0,0
JC,07/05/2019,09:50:00,,NA,0,0,0,0
JC,07/05/2019,10:00:00,0R3,R,0,0,0,0
JC,07/05/2019,10:00:00,,NA,0,0,0,0
JC,07/05/2019,10:10:00,5S5,CF,0,0,0,0
JC,07/05/2019,10:20:11,,NA,0,0,0,0
JC,07/05/2019,10:30:00,3L7,F,0,0,0,0
JC,07/05/2019,10:30:00,5G2,CF,0,0,0,1
JC,07/05/2019,10:30:00,,NA,0,0,0,0
JC,07/05/2019,10:40:00,,NA,0,0,0,0
JC,07/05/2019,10:50:00,4V6,F,0,0,0,0
JC,07/05/2019,11:00:00,6Q1,T,0,0,0,0
JC,07/05/2019,11:00:00,,NA,0,0,0,0
JC,07/05/2019,12:20:00,,NA,0,0,0,0
JC,07/05/2019,12:30:01,,NA,0,0,0,0
JC,07/05/2019,12:40:00,5K5,F,0,0,0,0
JC,07/05/2019,12:50:00,,NA,0,0,0,0
JC,07/05/2019,13:00:00,4L9,S,0,1,0,0
JC,07/05/2019,13:10:00,,NA,0,0,0,0
JC,07/05/2019,13:20:00,,NA,0,0,0,0
JC,07/05/2019,13:30:00,,NA,0,0,0,0
JC,07/05/2019,13:40:00,,NA,0,0,0,0
JC,07/05/2019,13:50:00,9R5,S,1,0,0,0
JC,07/05/2019,13:50:00,,NA,0,0,0,0
JC,07/05/2019,14:00:00,9R5,S,1,0,0,0
JC,07/05/2019,14:00:00,,NA,0,0,0,0
SE,07/05/2019,08:00:00,,NA,0,0,0,0
SE,07/05/2019,08:10:00,7K4,F,0,0,0,0
SE,07/05/2019,08:10:00,,NA,0,0,0,0
SE,07/05/2019,08:20:00,5B0,T,0,0,0,0
SE,07/05/2019,08:20:00,61R,R,0,2,0,1
SE,07/05/2019,08:20:00,0H8,F,0,0,0,0
SE,07/05/2019,08:30:00,61R,S,0,1,0,1
SE,07/05/2019,08:30:00,8V7,S,0,0,1,0
SE,07/05/2019,08:30:00,,NA,0,0,0,0
SE,07/05/2019,08:40:00,8V7,S,1,0,No Value,1
SE,07/05/2019,08:40:00,,NA,0,0,0,0
SE,07/05/2019,08:50:00,32Z,T,0,0,0,0
SE,07/05/2019,08:50:00,,NA,0,0,0,0
SE,07/05/2019,09:00:00,1B1,CF,0,0,0,2
SE,07/05/2019,09:00:00,3U3,CF,0,0,0,0
SE,07/05/2019,09:00:00,,NA,0,0,0,0
SE,07/05/2019,09:10:00,0H8,CF,0,0,0,0
SE,07/05/2019,09:10:00,5U6,CF,0,0,0,0
SE,07/05/2019,09:20:00,,NA,0,0,0,0
SE,07/05/2019,09:30:00,,NA,0,0,0,0
SE,07/05/2019,09:40:00,8U5,T,0,0,0,0
SE,07/05/2019,09:40:00,,NA,0,0,0,0
SE,07/05/2019,09:50:00,8U5,R,0,0,0,0
SE,07/05/2019,09:50:00,6EE6,F,0,0,0,0
SE,07/05/2019,09:50:00,9EE3,T,0,0,0,0
SE,07/05/2019,09:50:00,,NA,0,0,0,0
SE,07/05/2019,10:00:00,8V5,R,0,0,0,0
SE,07/05/2019,10:00:00,3U1,R,0,0,0,0
SE,07/05/2019,10:00:00,,NA,0,0,0,0
SE,07/05/2019,10:10:00,5U3,R,0,0,0,0
SE,07/05/2019,10:10:00,3M2,R,0,0,0,0
SE,07/05/2019,10:20:00,7V9,R,0,0,0,0
SE,07/05/2019,10:20:00,,NA,0,0,0,0
SE,07/05/2019,10:30:00,3U1,R,0,0,0,0
SE,07/05/2019,10:30:00,,NA,0,0,0,0
SE,07/05/2019,10:40:00,4U6,S,1,0,0,0
SE,07/05/2019,10:40:00,,NA,0,0,0,0
SE,07/05/2019,10:50:00,,NA,0,0,0,0
SE,07/05/2019,11:00:00,84EE,CF,0,0,0,0
SE,07/05/2019,11:00:00,1U7,CF,0,0,0,0
SE,07/05/2019,11:00:00,3U1,CF,0,0,0,0
SE,07/05/2019,11:00:00,,NA,0,0,0,0
SE,07/05/2019,12:20:00,,NA,0,0,0,0
SE,07/05/2019,12:30:00,,NA,0,0,0,0
SE,07/05/2019,12:40:00,6EE6,CF,0,0,0,0
SE,07/05/2019,12:40:00,4U0,CF,0,0,0,0
SE,07/05/2019,12:40:00,,NA,0,0,0,0
SE,07/05/2019,12:50:00,96B,R,1,0,0,0
SE,07/05/2019,13:00:00,,NA,0,0,0,0
SE,07/05/2019,13:10:00,,NA,0,0,0,0
SE,07/05/2019,13:20:00,96B,R,No Value,0,0,0
SE,07/05/2019,13:30:00,33T,S,0,1,0,0
SE,07/05/2019,13:30:00,,NA,0,0,0,0
SE,07/05/2019,13:40:00,,NA,0,0,0,0
SE,07/05/2019,13:50:00,4U0,R,0,0,0,0
SE,07/05/2019,13:50:00,6W7,T,0,0,0,0
SE,07/05/2019,13:50:00,,NA,0,0,0,0
SE,07/05/2019,14:00:00,,NA,0,0,0,0
JC,08/05/2019,07:30:00,3I3,R,0,0,0,0
JC,08/05/2019,07:40:00,,NA,0,0,0,0
JC,08/05/2019,07:50:00,,NA,0,0,0,0
JC,08/05/2019,08:00:12,,NA,0,0,0,0
JC,08/05/2019,08:10:00,4L9,CF,0,1,0,0
JC,08/05/2019,08:10:00,5L1,CF,0,0,0,0
JC,08/05/2019,08:10:00,,NA,0,0,0,0
JC,08/05/2019,08:20:00,96Z,CF,0,0,0,0
JC,08/05/2019,08:20:00,2Q9,CF,0,0,0,0
JC,08/05/2019,08:20:00,6V1,CF,0,2,0,0
JC,08/05/2019,08:20:00,,NA,0,0,0,0
JC,08/05/2019,08:30:00,2Q9,CF,0,0,0,0
JC,08/05/2019,08:40:00,,NA,0,0,0,0
JC,08/05/2019,08:50:00,,NA,0,0,0,0
JC,08/05/2019,09:00:00,,NA,0,0,0,0
JC,08/05/2019,09:10:00,8D6,CF,0,0,0,0
JC,08/05/2019,09:10:00,7H9,CF,0,0,0,0
JC,08/05/2019,09:20:00,97V,T,0,0,0,0
JC,08/05/2019,09:20:00,4I8,R,0,0,0,0
JC,08/05/2019,09:30:00,,NA,0,0,0,0
JC,08/05/2019,09:40:00,7J0,R,0,0,0,0
JC,08/05/2019,09:40:00,,NA,0,0,0,0
JC,08/05/2019,09:50:00,4U2,R,0,0,0,0
JC,08/05/2019,10:00:00,,NA,0,0,0,0
JC,08/05/2019,10:20:00,,NA,0,0,0,0
JC,08/05/2019,10:30:00,,NA,0,0,0,0
JC,08/05/2019,10:40:00,,NA,0,0,0,0
JC,08/05/2019,10:50:00,,NA,0,0,0,0
JC,08/05/2019,11:00:00,2N1,R,0,0,0,0
JC,08/05/2019,11:00:00,,NA,0,0,0,0
JC,08/05/2019,12:30:00,,NA,0,0,0,0
JC,08/05/2019,12:40:00,,NA,0,0,0,0
JC,08/05/2019,12:50:00,,NA,0,0,0,0
JC,08/05/2019,13:00:00,,NA,0,0,0,0
JC,08/05/2019,13:10:00,,NA,0,0,0,0
JC,08/05/2019,13:20:25,,NA,0,0,0,0
JC,08/05/2019,13:30:00,,NA,0,0,0,0
JC,08/05/2019,13:40:00,,NA,0,0,0,0
JC,08/05/2019,13:50:00,5D1,S,0,0,0,1
JC,08/05/2019,14:00:00,2J6,R,1,0,0,0
JC,08/05/2019,14:00:00,,NA,0,0,0,0
SE,08/05/2019,07:20:00,8U5,R,0,0,0,0
SE,08/05/2019,07:30:00,,NA,0,0,0,0
SE,08/05/2019,07:40:00,8V2,R,0,0,0,0
SE,08/05/2019,07:50:00,6P9,R,0,0,0,0
SE,08/05/2019,07:50:00,,NA,0,0,0,0
SE,08/05/2019,08:00:00,33T,F,0,0,0,0
SE,08/05/2019,08:00:00,,NA,0,0,0,0
SE,08/05/2019,08:10:00,96B,F,0,0,0,0
SE,08/05/2019,08:20:00,8R6,CF,0,0,0,0
SE,08/05/2019,08:20:00,12O,CF,0,0,0,0
SE,08/05/2019,08:20:00,4U0,CF,0,0,0,0
SE,08/05/2019,08:20:00,,NA,0,0,0,0
SE,08/05/2019,08:30:00,7S9,R,0,0,0,0
SE,08/05/2019,08:40:00,8V2,R,0,0,1,No Value
SE,08/05/2019,08:40:00,,NA,0,0,0,0
SE,08/05/2019,08:50:00,6K5,R,0,0,0,0
SE,08/05/2019,08:50:00,,NA,0,0,0,0
SE,08/05/2019,09:00:00,,NA,0,0,0,0
SE,08/05/2019,09:10:00,,NA,0,0,0,0
SE,08/05/2019,09:20:00,,NA,0,0,0,0
SE,08/05/2019,09:30:00,,NA,0,0,0,0
SE,08/05/2019,09:40:00,,NA,0,0,0,0
SE,08/05/2019,09:50:00,3L1,R,0,0,0,0
SE,08/05/2019,09:50:00,,NA,0,0,0,0
SE,08/05/2019,10:00:00,,NA,0,0,0,0
SE,08/05/2019,10:10:00,8V8,R,0,0,0,0
SE,08/05/2019,10:10:00,,NA,0,0,0,0
SE,08/05/2019,10:20:00,6P9,R,0,0,0,0
SE,08/05/2019,10:20:00,,NA,0,0,0,0
SE,08/05/2019,10:30:00,2D0,R,0,0,0,0
SE,08/05/2019,10:30:00,1S4,R,0,0,0,0
SE,08/05/2019,10:30:00,,NA,0,0,0,0
SE,08/05/2019,10:40:00,,NA,0,0,0,0
SE,08/05/2019,10:50:00,61R,F,0,0,0,0
SE,08/05/2019,10:50:00,,NA,0,0,0,0
SE,08/05/2019,11:00:00,8V8,CF,0,0,0,0
SE,08/05/2019,11:00:00,77I,CF,1,0,0,0
SE,08/05/2019,11:00:00,6P9,CF,0,0,0,0
SE,08/05/2019,11:00:00,,NA,0,0,0,0
SE,08/05/2019,12:30:00,,NA,0,0,0,0
SE,08/05/2019,12:40:00,6W3,S,0,0,1,0
SE,08/05/2019,12:40:00,,NA,0,0,0,0
SE,08/05/2019,12:50:00,,NA,0,0,0,0
SE,08/05/2019,13:00:00,,NA,0,0,0,0
SE,08/05/2019,13:10:00,5U1,R,0,0,0,0
SE,08/05/2019,13:20:00,,NA,0,0,0,0
SE,08/05/2019,13:30:00,,NA,0,0,0,0
SE,08/05/2019,13:40:00,,NA,0,0,0,0
SE,08/05/2019,13:50:00,,NA,0,0,0,0
SE,08/05/2019,14:00:00,8U5,T,0,0,0,0
JC,09/05/2019,07:40:00,,NA,0,0,0,0
JC,09/05/2019,07:50:00,,NA,0,0,0,0
JC,09/05/2019,08:00:00,4D3,CF,0,0,0,0
JC,09/05/2019,08:10:00,5Q4,CF,0,0,0,0
JC,09/05/2019,08:10:00,,NA,0,0,0,0
JC,09/05/2019,08:20:00,7J0,CF,0,0,0,0
JC,09/05/2019,08:20:00,3P5,R,0,0,0,0
JC,09/05/2019,08:30:00,7D2,CF,0,0,0,0
JC,09/05/2019,08:30:00,7J0,CF,0,0,0,0
JC,09/05/2019,08:30:00,,NA,0,0,0,0
JC,09/05/2019,08:40:00,7G9,CF,0,0,0,0
JC,09/05/2019,08:40:00,96Z,CF,0,0,0,0
JC,09/05/2019,08:40:00,,NA,0,0,0,0
JC,09/05/2019,08:50:00,,NA,0,0,0,0
JC,09/05/2019,09:00:00,5G2,R,0,0,0,0
JC,09/05/2019,09:00:00,,NA,0,0,0,0
JC,09/05/2019,09:10:17,,NA,0,0,0,0
JC,09/05/2019,09:20:00,9N9,CF,0,0,0,0
JC,09/05/2019,09:20:00,2J6,T,0,0,0,0
JC,09/05/2019,09:30:00,,NA,0,0,0,0
JC,09/05/2019,09:40:00,7J0,R,0,0,0,0
JC,09/05/2019,09:40:00,,NA,0,0,0,0
JC,09/05/2019,09:50:00,4N3,R,0,0,0,0
JC,09/05/2019,10:00:00,,NA,0,0,0,0
JC,09/05/2019,10:10:00,,NA,0,0,0,0
JC,09/05/2019,10:20:00,,NA,0,0,0,0
JC,09/05/2019,10:30:05,,NA,0,0,0,0
JC,09/05/2019,10:40:00,,NA,0,0,0,0
JC,09/05/2019,10:50:00,3L7,S,1,0,0,0
JC,09/05/2019,11:00:00,,NA,0,0,0,0
SE,09/05/2019,07:30:00,3U3,R,0,0,0,0
SE,09/05/2019,07:30:00,,NA,0,0,0,0
SE,09/05/2019,07:40:00,7K4,R,0,0,0,0
SE,09/05/2019,07:40:00,6W3,S,0,0,1,0
SE,09/05/2019,07:50:00,6W3,F,0,0,1,1
SE,09/05/2019,07:50:00,6P9,R,0,0,0,0
SE,09/05/2019,08:00:00,3M8,S,1,0,0,0
SE,09/05/2019,08:00:00,,NA,0,0,0,0
SE,09/05/2019,08:10:00,,NA,0,0,0,0
SE,09/05/2019,08:20:00,,NA,0,0,0,0
SE,09/05/2019,08:30:00,0C7,CF,0,0,0,0
SE,09/05/2019,08:30:00,33T,CF,0,0,0,0
SE,09/05/2019,08:30:00,81O,CF,0,0,0,0
SE,09/05/2019,08:40:00,6B8,CF,0,0,0,0
SE,09/05/2019,08:40:00,1F2,CF,0,0,0,0
SE,09/05/2019,08:40:00,1EE5,CF,0,0,0,0
SE,09/05/2019,08:40:00,,NA,0,0,0,0
SE,09/05/2019,08:50:00,7M8,F,0,0,0,0
SE,09/05/2019,08:50:00,,NA,0,0,0,0
SE,09/05/2019,09:00:00,19T,R,0,0,0,0
SE,09/05/2019,09:00:00,,NA,0,0,0,0
SE,09/05/2019,09:10:00,,NA,0,0,0,0
SE,09/05/2019,09:20:00,,NA,0,0,0,0
SE,09/05/2019,09:30:00,,NA,0,0,0,0
SE,09/05/2019,09:40:00,4G8,R,0,0,0,0
SE,09/05/2019,09:50:00,,NA,0,0,0,0
SE,09/05/2019,10:00:00,,NA,0,0,0,0
SE,09/05/2019,10:10:00,9R6,R,0,0,0,0
SE,09/05/2019,10:10:00,,NA,0,0,0,0
SE,09/05/2019,10:20:00,6U2,R,0,0,0,0
SE,09/05/2019,10:20:00,,NA,0,0,0,0
SE,09/05/2019,10:30:00,2D0,S,1,0,0,0
SE,09/05/2019,10:30:00,,NA,0,0,0,0
SE,09/05/2019,10:40:00,4U0,F,0,0,0,0
SE,09/05/2019,10:50:00,12O,R,0,0,0,0
SE,09/05/2019,10:50:00,,NA,0,0,0,0
SE,09/05/2019,11:00:00,8N5,CF,0,0,0,0
SE,09/05/2019,11:00:00,7V9,CF,0,0,0,0
SE,09/05/2019,11:00:00,8V9,CF,0,0,0,0
SE,09/05/2019,11:00:00,,NA,0,0,0,0
SE,09/05/2019,12:30:00,,NA,0,0,0,0
SE,09/05/2019,12:40:00,,NA,0,0,0,0
SE,09/05/2019,12:50:00,,NA,0,0,0,0
SE,09/05/2019,13:00:00,,NA,0,0,0,0
SE,09/05/2019,13:10:00,,NA,0,0,0,0
SE,09/05/2019,13:20:00,1F2,T,0,0,0,0
SE,09/05/2019,13:30:00,,NA,0,0,0,0
SE,09/05/2019,13:40:00,,NA,0,0,0,0
SE,09/05/2019,13:50:00,,NA,0,0,0,0
SE,09/05/2019,14:00:00,0H8,S,0,1,0,1
JC,10/05/2019,07:20:00,3K4,R,0,0,0,0
JC,10/05/2019,07:20:00,,NA,0,0,0,0
JC,10/05/2019,07:30:00,7G9,R,0,0,0,0
JC,10/05/2019,07:40:00,,NA,0,0,0,0
JC,10/05/2019,07:50:17,,NA,0,0,0,0
JC,10/05/2019,08:00:00,7D2,T,0,0,0,0
JC,10/05/2019,08:00:00,4T5,CF,0,0,0,0
JC,10/05/2019,08:00:00,,NA,0,0,0,0
JC,10/05/2019,08:10:00,,NA,0,0,0,0
JC,10/05/2019,08:20:00,3K4,CF,0,0,0,0
JC,10/05/2019,08:20:00,,NA,0,0,0,0
JC,10/05/2019,08:30:00,76Z,F,0,0,0,0
JC,10/05/2019,08:40:01,4I8,R,0,0,0,0
JC,10/05/2019,08:50:00,7J0,R,0,0,0,0
JC,10/05/2019,08:50:00,,NA,0,0,0,0
JC,10/05/2019,09:00:00,4U2,T,0,0,0,0
JC,10/05/2019,09:00:00,,NA,0,0,0,0
JC,10/05/2019,09:10:00,2N1,T,0,0,0,0
JC,10/05/2019,09:20:00,,NA,0,0,0,0
JC,10/05/2019,09:30:00,4P8,CF,0,0,0,0
JC,10/05/2019,09:30:00,,NA,0,0,0,0
JC,10/05/2019,09:40:00,4N3,CF,0,0,0,0
JC,10/05/2019,09:40:00,7G9,NA,0,0,0,0
JC,10/05/2019,09:50:00,2N1,CF,0,0,0,0
JC,10/05/2019,09:50:00,5P8,F,0,0,0,0
JC,10/05/2019,10:00:00,,NA,0,0,0,0
JC,10/05/2019,10:10:00,,NA,0,0,0,0
JC,10/05/2019,10:20:24,,NA,0,0,0,0
JC,10/05/2019,10:30:00,9N9,R,0,0,0,0
JC,10/05/2019,10:30:00,,NA,0,0,0,0
JC,10/05/2019,10:40:00,9N9,R,0,0,0,0
JC,10/05/2019,10:40:00,,NA,0,0,0,0
JC,10/05/2019,10:50:00,,NA,0,0,0,0
JC,10/05/2019,11:00:00,,NA,0,0,0,0
SE,10/05/2019,07:20:00,,NA,0,0,0,0
SE,10/05/2019,07:30:00,8R6,T,0,0,0,0
SE,10/05/2019,07:30:00,,NA,0,0,0,0
SE,10/05/2019,07:40:00,3P3,R,0,0,0,0
SE,10/05/2019,07:50:00,,NA,0,0,0,0
SE,10/05/2019,08:00:00,3M2,T,0,0,0,0
SE,10/05/2019,08:10:00,4K7,CF,0,0,0,0
SE,10/05/2019,08:10:00,,NA,0,0,0,0
SE,10/05/2019,08:20:00,3P3,CF,0,0,0,0
SE,10/05/2019,08:20:00,5B0,CF,0,0,0,0
SE,10/05/2019,08:20:00,,NA,0,0,0,0
SE,10/05/2019,08:30:00,81O,CF,0,0,0,1
SE,10/05/2019,08:30:00,7K4,CF,0,0,0,0
